congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.7,-0.17,-123.98629,0.85823,811,57,,0.703,-0.184
116,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.185,0.404,-109.81658,0.87203,802,53,,-0.177,0.381
116,House,21957,40,5,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.476,-0.018,-124.62104,0.84949,764,40,,0.478,-0.026
116,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.174,0.459,-106.6026,0.87654,809,39,,-0.165,0.429
116,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.404,0.481,-28.68525,0.96516,809,16,,-0.413,0.493
116,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,0.016,-38.84329,0.95318,810,14,,-0.38,0.125
116,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.365,0.19,-39.25755,0.95246,806,10,,-0.374,0.122
116,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.425,0.116,-123.67596,0.85475,788,54,,0.409,-0.016
116,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.356,-0.182,-136.00072,0.80829,639,67,,0.285,-0.059
116,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.31,-0.012,-31.73788,0.96153,809,16,,-0.415,0.37
116,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.128,-19.30426,0.9761,798,6,,-0.312,-0.199
116,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.347,0.229,-101.44849,0.8792,788,42,,0.331,0.282
116,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.7,-0.309,-41.02294,0.95026,804,14,,-0.504,-0.824
116,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.35,0.473,-37.31906,0.95492,809,20,,-0.348,0.448
116,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.285,-0.161,-18.08015,0.97754,796,8,,-0.359,-0.216
116,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.282,-0.228,-19.58671,0.97605,808,2,,-0.353,-0.178
116,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.3,0.183,-138.47155,0.84304,811,57,,0.321,0.322
116,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.583,-0.294,-163.52964,0.81657,807,68,,0.581,-0.283
116,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.469,0.29,-83.64703,0.90072,800,32,,0.469,0.299
116,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.579,-165.27996,0.78478,682,83,,0.573,-0.267
116,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.528,-0.246,-32.85875,0.95971,799,15,,-0.433,-0.4
116,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-100.93909,0.79459,439,46,,0.515,0.012
116,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.54,-0.544,-33.02507,0.95946,798,12,,-0.472,-0.882
116,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.606,-0.279,-160.3924,0.8152,785,79,,0.606,-0.3
116,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.446,-0.074,-163.49433,0.81068,779,73,,0.411,-0.078
116,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.417,-0.068,-135.68546,0.84418,801,62,,0.421,-0.061
116,House,21989,25,7,WI,200,,,"TIFFANY, Thomas P.",T000165,1957,,0.618,-0.116,-17.81728,0.85413,113,9,,0.59,-0.238
116,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.261,-0.081,-67.33071,0.9176,783,25,,-0.261,0.178
116,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.512,0.41,-116.4485,0.86015,773,52,,0.519,0.467
